order_key,order_id,order_date_key,ship_date_key
2546,CA-2017-128335,20170929,20171005
2547,CA-2015-154886,20151108,20151112
2548,CA-2016-111213,20160401,20160405
2549,CA-2017-161333,20170202,20170207
2550,CA-2017-128734,20171224,20171231
2551,CA-2014-141796,20140621,20140621
2552,CA-2017-125101,20170306,20170310
2553,CA-2017-169929,20170925,20170928
2554,US-2014-121566,20140630,20140706
2555,US-2015-124219,20150807,20150808
2556,CA-2017-163006,20170630,20170704
2557,CA-2015-156146,20151026,20151030
2558,CA-2014-111192,20140730,20140805
2559,CA-2016-115378,20161118,20161123
2560,CA-2015-161627,20150706,20150711
2561,CA-2014-121006,20141110,20141116
2562,CA-2016-122903,20160527,20160529
2563,CA-2015-107741,20150308,20150310
2564,CA-2017-106432,20171019,20171024
2565,CA-2016-148908,20161105,20161108
2566,CA-2016-123015,20161226,20161230
2567,US-2015-120502,20150413,20150419
2568,CA-2017-108749,20170912,20170915
2569,CA-2017-163335,20170924,20170927
2570,CA-2015-134719,20151010,20151015
2571,US-2015-154389,20151127,20151203
2572,CA-2015-115567,20150913,20150918
2573,US-2017-136679,20171114,20171118
2574,US-2017-141943,20170505,20170509
2575,CA-2014-101560,20141128,20141201
2576,CA-2014-159709,20140510,20140515
2577,CA-2016-103982,20160303,20160308
2578,CA-2015-142454,20150815,20150819
2579,CA-2015-102015,20150912,20150918
2580,CA-2015-156755,20150112,20150118
2581,CA-2015-130876,20150512,20150516
2582,CA-2016-145898,20160926,20160926
2583,US-2017-159562,20170909,20170915
2584,CA-2017-134635,20170415,20170417
2585,CA-2017-167080,20170610,20170614
2586,CA-2017-145653,20170901,20170901
2587,CA-2014-140487,20140614,20140620
2588,CA-2017-117401,20170518,20170522
2589,US-2017-109582,20170912,20170917
2590,CA-2016-119865,20160621,20160626
2591,US-2014-147648,20141126,20141201
2592,CA-2017-124436,20170319,20170322
2593,CA-2014-115084,20141018,20141022
2594,CA-2017-131037,20170822,20170823
2595,CA-2016-111143,20161119,20161122
2596,CA-2014-166744,20140920,20140924
2597,CA-2016-116561,20160911,20160917
2598,CA-2016-110730,20160923,20160926
2599,CA-2017-146367,20170804,20170808
2600,CA-2016-149454,20160725,20160726
2601,CA-2016-156265,20160802,20160804
2602,US-2015-168914,20150521,20150527
2603,US-2017-110989,20171103,20171105
2604,CA-2015-106215,20150416,20150421
2605,US-2016-169369,20161212,20161218
2606,CA-2015-132318,20151030,20151102
2607,US-2014-131982,20140307,20140311
2608,CA-2015-125185,20150305,20150307
2609,CA-2016-130078,20160808,20160814
2610,US-2017-114034,20170103,20170108
2611,US-2017-115595,20171009,20171011
2612,CA-2017-158722,20171020,20171026
2613,CA-2014-105165,20140907,20140910
2614,CA-2017-147452,20170930,20171003
2615,US-2017-114657,20171116,20171121
2616,CA-2017-144484,20170911,20170911
2617,CA-2017-125913,20170116,20170116
2618,US-2016-158309,20161126,20161129
2619,CA-2015-162887,20151107,20151109
2620,CA-2017-147333,20171214,20171220
2621,CA-2014-113859,20140913,20140917
2622,CA-2014-159681,20141207,20141213
2623,US-2017-104094,20170907,20170911
2624,CA-2017-152709,20171007,20171012
2625,CA-2015-105158,20150905,20150910
2626,CA-2014-133424,20140330,20140404
2627,CA-2017-105991,20170505,20170506
2628,US-2017-136784,20170430,20170505
2629,CA-2014-146283,20140908,20140915
2630,CA-2017-151218,20170620,20170623
2631,CA-2015-111073,20151226,20151230
2632,CA-2017-144883,20170815,20170819
2633,CA-2017-142174,20170304,20170309
2634,CA-2017-108791,20170727,20170731
2635,CA-2016-106656,20160923,20160926
2636,CA-2016-113831,20160530,20160603
2637,US-2014-139500,20141116,20141120
2638,US-2014-166310,20140921,20140923
2639,US-2016-168410,20160221,20160226
2640,CA-2017-131254,20171119,20171121
2641,CA-2016-123414,20160821,20160827
2642,CA-2017-137876,20170430,20170505
2643,CA-2016-154060,20160502,20160508
2644,US-2017-162558,20171002,20171005
2645,CA-2017-134439,20170918,20170923
2646,CA-2015-119508,20151204,20151209
2647,CA-2015-152681,20150117,20150122
2648,CA-2014-130813,20140106,20140108
2649,CA-2015-120320,20150305,20150309
2650,CA-2016-111941,20161225,20161228
2651,CA-2016-123120,20160904,20160908
2652,CA-2014-103331,20140826,20140901
2653,CA-2015-169278,20150521,20150525
2654,CA-2017-111577,20171016,20171021
2655,CA-2015-146486,20151109,20151114
2656,US-2014-168501,20141121,20141127
2657,CA-2015-112053,20151011,20151013
2658,CA-2017-108539,20170321,20170323
2659,CA-2015-149811,20150104,20150110
2660,US-2017-103814,20171209,20171216
2661,CA-2016-123932,20160906,20160912
2662,US-2016-101616,20160903,20160906
2663,CA-2014-113768,20140513,20140519
2664,CA-2016-138037,20160929,20161003
2665,CA-2014-150490,20140805,20140811
2666,US-2017-126060,20170414,20170418
2667,CA-2017-100951,20170609,20170610
2668,CA-2016-122017,20161229,20170102
2669,CA-2014-123477,20140118,20140121
2670,CA-2016-107790,20161120,20161124
2671,CA-2017-158071,20170610,20170615
2672,CA-2017-147403,20170910,20170913
2673,US-2017-136721,20170408,20170412
2674,CA-2015-118738,20151024,20151030
2675,CA-2017-134152,20170527,20170531
2676,CA-2014-125542,20141205,20141207
2677,CA-2016-136021,20160814,20160818
2678,CA-2016-149195,20160905,20160907
2679,CA-2017-161410,20170626,20170703
2680,CA-2017-152786,20170312,20170317
2681,CA-2017-164707,20170218,20170221
2682,CA-2017-163874,20171110,20171112
2683,US-2014-123183,20141119,20141125
2684,CA-2014-104829,20141118,20141121
2685,US-2016-147340,20160924,20160924
2686,CA-2016-145492,20161120,20161127
2687,CA-2016-163202,20160927,20161002
2688,CA-2016-117681,20160409,20160414
2689,CA-2017-132262,20170921,20170923
2690,CA-2017-123043,20170824,20170829
2691,US-2016-143280,20160222,20160226
2692,CA-2017-108854,20171208,20171214
2693,CA-2017-166856,20170918,20170922
2694,CA-2016-153157,20160911,20160914
2695,US-2017-125647,20170923,20170928
2696,CA-2014-132542,20141006,20141008
2697,CA-2015-110877,20151023,20151026
2698,US-2016-151827,20160331,20160402
2699,US-2016-163258,20161229,20170102
2700,CA-2017-103009,20171103,20171105
2701,US-2017-120649,20170120,20170126
2702,CA-2016-153598,20161203,20161206
2703,US-2016-108497,20160614,20160614
2704,CA-2016-113096,20160902,20160904
2705,CA-2014-136861,20140905,20140907
2706,CA-2017-117422,20171021,20171025
2707,CA-2017-129707,20170425,20170429
2708,CA-2015-160171,20151019,20151024
2709,CA-2014-103317,20140705,20140708
2710,CA-2016-167115,20160404,20160409
2711,US-2017-153633,20171113,20171118
2712,CA-2017-155929,20170909,20170913
2713,CA-2015-148712,20150417,20150423
2714,CA-2016-128307,20160725,20160729
2715,US-2016-127425,20160826,20160831
2716,US-2014-119081,20140912,20140919
2717,CA-2016-140613,20160722,20160729
2718,US-2017-108700,20170519,20170523
2719,CA-2017-160962,20170428,20170502
2720,CA-2017-130631,20171229,20180102
2721,CA-2017-116680,20170904,20170906
2722,US-2014-107405,20140321,20140325
2723,CA-2017-101574,20170928,20171004
2724,CA-2014-146591,20140119,20140120
2725,CA-2014-107706,20140214,20140219
2726,CA-2016-122448,20160609,20160614
2727,CA-2014-132451,20140926,20140927
2728,CA-2016-158547,20160530,20160604
2729,CA-2017-116946,20171219,20171223
2730,CA-2017-121741,20171226,20171226
2731,CA-2017-169691,20170615,20170618
2732,CA-2016-121356,20161120,20161124
2733,CA-2014-101770,20140331,20140404
2734,CA-2017-105487,20171008,20171014
2735,CA-2017-148999,20170130,20170204
2736,CA-2014-107573,20141212,20141217
2737,CA-2015-156608,20151024,20151029
2738,CA-2017-134495,20170401,20170404
2739,CA-2017-164098,20170126,20170127
2740,CA-2014-105249,20141128,20141128
2741,CA-2015-113523,20150904,20150908
2742,CA-2017-117821,20170612,20170616
2743,CA-2017-164378,20170715,20170718
2744,CA-2017-127782,20171102,20171106
2745,US-2016-162026,20161008,20161008
2746,CA-2016-150000,20160408,20160414
2747,CA-2015-168529,20151008,20151012
2748,US-2017-152569,20170515,20170520
2749,US-2014-137680,20140224,20140302
2750,CA-2015-103177,20150530,20150601
2751,US-2016-138408,20161118,20161121
2752,CA-2017-117667,20171204,20171209
2753,CA-2016-110982,20160605,20160607
2754,CA-2016-147123,20161210,20161212
2755,CA-2017-154501,20170430,20170505
2756,CA-2017-166933,20170424,20170428
2757,CA-2015-142055,20150508,20150510
2758,CA-2015-137106,20150331,20150404
2759,CA-2017-136609,20170806,20170811
2760,CA-2017-160885,20171202,20171206
2761,US-2016-167472,20160606,20160607
2762,CA-2015-120551,20150413,20150420
2763,US-2017-150595,20170522,20170526
2764,CA-2016-134936,20161219,20161225
2765,CA-2017-102967,20170922,20170926
2766,CA-2017-151008,20170907,20170908
2767,CA-2014-159800,20141128,20141201
2768,US-2014-159618,20141112,20141116
2769,CA-2017-116113,20171002,20171006
2770,CA-2015-125066,20151214,20151218
2771,US-2015-114741,20151206,20151210
2772,CA-2017-133263,20170331,20170402
2773,CA-2017-157966,20170313,20170313
2774,CA-2014-151162,20141205,20141209
2775,CA-2016-136686,20161212,20161216
2776,CA-2017-137498,20170909,20170914
2777,CA-2017-163818,20171004,20171008
2778,CA-2016-161158,20160509,20160513
2779,CA-2014-116673,20141215,20141219
2780,CA-2017-105333,20171130,20171204
2781,CA-2015-149993,20150319,20150320
2782,CA-2014-168158,20140719,20140724
2783,CA-2016-115224,20161208,20161211
2784,CA-2014-164742,20141013,20141018
2785,US-2017-108014,20171119,20171125
2786,CA-2017-160325,20170924,20170924
2787,CA-2015-159779,20150925,20150929
2788,CA-2017-151176,20170213,20170220
2789,CA-2014-108903,20141003,20141003
2790,CA-2016-117919,20160827,20160829
2791,CA-2015-142475,20151203,20151207
2792,CA-2016-134516,20160920,20160925
2793,CA-2017-105193,20170325,20170331
2794,CA-2015-168634,20151206,20151211
2795,CA-2017-117198,20170831,20170905
2796,CA-2015-145828,20151005,20151007
2797,CA-2017-121027,20170818,20170822
2798,CA-2016-147431,20160202,20160207
2799,CA-2016-158001,20160823,20160827
2800,CA-2017-125745,20170630,20170704
2801,CA-2015-101154,20150918,20150921
2802,US-2016-124163,20160925,20160930
2803,CA-2016-121748,20161024,20161028
2804,CA-2014-126683,20140929,20141001
2805,CA-2017-148810,20170626,20170701
2806,US-2016-146066,20160821,20160823
2807,CA-2014-127614,20140211,20140215
2808,CA-2016-101742,20160923,20160928
2809,CA-2015-134943,20151205,20151206
2810,CA-2017-123022,20170903,20170908
2811,CA-2017-113208,20170326,20170402
2812,CA-2014-154893,20141221,20141227
2813,CA-2014-147900,20140923,20140928
2814,CA-2017-106355,20170402,20170405
2815,CA-2016-127985,20160401,20160405
2816,CA-2015-166604,20150515,20150520
2817,CA-2017-120719,20170323,20170326
2818,CA-2017-127117,20170414,20170419
2819,CA-2015-104241,20150104,20150109
2820,CA-2017-168179,20171102,20171107
2821,CA-2017-142342,20170717,20170719
2822,CA-2017-109099,20171006,20171011
2823,US-2014-134187,20141104,20141111
2824,CA-2016-145261,20161218,20161221
2825,CA-2016-108875,20160924,20161001
2826,CA-2016-141957,20160721,20160721
2827,CA-2016-142405,20160611,20160615
2828,CA-2015-141012,20150609,20150611
2829,CA-2017-127922,20171027,20171103
2830,CA-2016-146318,20160122,20160127
2831,CA-2014-135993,20140528,20140602
2832,CA-2014-126802,20141229,20150105
2833,CA-2016-143924,20160728,20160803
2834,CA-2016-141551,20160924,20160930
2835,CA-2014-164315,20140402,20140408
2836,CA-2015-131072,20151105,20151105
2837,CA-2014-131541,20140728,20140728
2838,CA-2015-119550,20151226,20151231
2839,US-2015-138093,20151210,20151216
2840,CA-2016-126165,20160505,20160507
2841,CA-2017-126123,20171014,20171018
2842,CA-2016-143441,20161105,20161105
2843,CA-2017-148320,20171103,20171108
2844,CA-2016-125661,20161124,20161126
2845,US-2014-123519,20141214,20141221
2846,CA-2014-155593,20141103,20141108
2847,CA-2017-136000,20170922,20170925
2848,US-2015-160857,20150508,20150515
2849,CA-2017-115805,20170731,20170731
2850,US-2014-143707,20140301,20140305
2851,CA-2017-116939,20170925,20170929
2852,CA-2015-124107,20151009,20151012
2853,CA-2017-126550,20170329,20170402
2854,CA-2015-138674,20151114,20151117
2855,CA-2016-165820,20160926,20160930
2856,CA-2014-103191,20140922,20140927
2857,CA-2015-103933,20150925,20150927
2858,CA-2015-110548,20150504,20150508
2859,CA-2017-117324,20171208,20171213
2860,CA-2017-143574,20170629,20170702
2861,CA-2014-111773,20140629,20140703
2862,CA-2014-148614,20140120,20140125
2863,CA-2017-156139,20161231,20170106
2864,US-2017-147886,20170328,20170331
2865,CA-2016-113733,20161208,20161212
2866,CA-2017-104913,20171118,20171122
2867,CA-2014-145800,20140530,20140605
2868,CA-2016-125850,20160122,20160128
2869,CA-2016-118514,20160203,20160210
2870,CA-2015-150749,20150329,20150403
2871,CA-2014-163748,20141014,20141018
2872,CA-2015-119634,20150811,20150816
2873,CA-2015-149300,20151122,20151123
2874,US-2016-111528,20161230,20161230
2875,CA-2017-158169,20170812,20170815
2876,CA-2015-162047,20151103,20151105
2877,CA-2015-117772,20150910,20150912
2878,US-2014-126340,20141108,20141114
2879,CA-2016-149685,20161008,20161015
2880,CA-2017-126396,20170908,20170912
2881,CA-2015-154900,20150225,20150301
2882,CA-2015-103835,20150924,20150928
2883,CA-2015-158939,20151126,20151201
2884,CA-2016-117408,20160831,20160906
2885,CA-2016-142398,20160412,20160416
2886,CA-2016-105277,20161204,20161208
2887,CA-2016-112060,20161204,20161209
2888,CA-2014-105270,20141111,20141118
2889,US-2015-159513,20150402,20150409
2890,CA-2015-155586,20151212,20151216
2891,CA-2017-141117,20171002,20171008
2892,CA-2017-115070,20170410,20170414
2893,CA-2017-140186,20170929,20171002
2894,CA-2014-124856,20140929,20141003
2895,CA-2014-166716,20140820,20140825
2896,CA-2014-123225,20140711,20140714
2897,CA-2015-163440,20150322,20150324
2898,US-2017-106796,20170512,20170519
2899,CA-2017-113873,20171113,20171119
2900,CA-2016-149783,20160904,20160907
2901,CA-2016-125017,20160206,20160211
2902,US-2015-163279,20150322,20150326
2903,CA-2015-150196,20150702,20150703
2904,US-2015-106495,20150615,20150617
2905,CA-2014-124730,20141126,20141126
2906,CA-2017-117632,20170512,20170518
2907,CA-2014-115056,20140502,20140502
2908,CA-2017-161067,20170903,20170906
2909,CA-2016-122063,20161203,20161207
2910,CA-2015-111206,20150718,20150722
2911,CA-2016-142895,20160721,20160726
2912,CA-2015-101868,20150609,20150616
2913,CA-2017-133207,20171127,20171203
2914,CA-2015-132948,20150327,20150403
2915,CA-2015-134992,20150922,20150926
2916,CA-2015-126725,20151117,20151121
2917,CA-2015-121783,20151110,20151114
2918,US-2014-138835,20140910,20140914
2919,CA-2015-112214,20150805,20150811
2920,US-2017-153255,20170903,20170907
2921,CA-2015-108119,20151101,20151108
2922,CA-2015-157434,20150429,20150504
2923,CA-2016-101525,20160501,20160504
2924,US-2014-117968,20140805,20140807
2925,CA-2016-158211,20160104,20160108
2926,CA-2016-152247,20161107,20161112
2927,CA-2016-128223,20160614,20160614
2928,CA-2016-154235,20160924,20160928
2929,CA-2017-129910,20170330,20170403
2930,CA-2017-133095,20170604,20170604
2931,CA-2015-130554,20150407,20150409
2932,CA-2014-152443,20140521,20140526
2933,CA-2016-133319,20160905,20160911
2934,CA-2016-133935,20160918,20160922
2935,CA-2016-136301,20160313,20160315
2936,US-2014-109456,20141016,20141017
2937,CA-2017-151596,20171008,20171011
2938,CA-2015-147879,20150507,20150512
2939,CA-2016-166625,20160414,20160417
2940,CA-2016-146157,20161121,20161126
2941,CA-2017-159954,20170910,20170914
2942,CA-2017-100825,20170909,20170914
2943,CA-2014-168305,20141101,20141108
2944,CA-2016-167682,20160403,20160409
2945,CA-2017-108000,20170112,20170116
2946,CA-2015-146465,20151120,20151124
2947,CA-2016-159639,20161127,20161202
2948,US-2017-153948,20171106,20171106
2949,US-2016-113985,20161202,20161207
2950,CA-2016-155383,20161217,20161222
2951,CA-2014-120432,20140824,20140826
2952,US-2015-126977,20150917,20150923
2953,CA-2016-130288,20161126,20161130
2954,CA-2017-146458,20171119,20171122
2955,CA-2017-150420,20170603,20170608
2956,US-2014-118997,20140408,20140412
2957,CA-2014-114314,20141011,20141015
2958,US-2017-169551,20170707,20170709
2959,CA-2016-103107,20160704,20160704
2960,CA-2017-122077,20170519,20170525
2961,CA-2017-112431,20171012,20171014
2962,CA-2016-151092,20160806,20160813
2963,CA-2014-104178,20140825,20140829
2964,CA-2015-115924,20150914,20150918
2965,CA-2017-161046,20170305,20170305
2966,US-2017-141698,20170415,20170421
2967,US-2014-105151,20140330,20140331
2968,CA-2014-155796,20141111,20141115
2969,CA-2016-127138,20160312,20160315
2970,CA-2017-150602,20170209,20170214
2971,CA-2014-140732,20141111,20141113
2972,CA-2017-119011,20170820,20170825
2973,CA-2016-166912,20160115,20160117
2974,CA-2014-141726,20140720,20140722
2975,CA-2017-115105,20170206,20170211
2976,CA-2015-143980,20151225,20151229
2977,CA-2016-135636,20161008,20161013
2978,CA-2017-102155,20170713,20170717
2979,CA-2017-116953,20170424,20170425
2980,CA-2014-117765,20140907,20140913
2981,CA-2016-114895,20161121,20161128
2982,CA-2017-112984,20170916,20170918
2983,CA-2016-163776,20160719,20160725
2984,US-2017-163300,20170915,20170921
2985,CA-2016-162187,20161211,20161211
2986,US-2014-112991,20141210,20141214
2987,CA-2014-124079,20141213,20141217
2988,US-2017-146878,20170921,20170927
2989,CA-2017-107244,20170907,20170911
2990,CA-2015-100657,20151102,20151107
2991,CA-2017-129581,20171211,20171218
2992,CA-2017-129028,20170401,20170403
2993,CA-2015-135580,20151230,20160103
2994,CA-2016-159016,20160310,20160311
2995,CA-2014-102652,20140406,20140412
2996,CA-2014-152422,20141005,20141010
2997,US-2016-156692,20160813,20160813
2998,CA-2014-130869,20141117,20141121
2999,US-2017-128832,20170424,20170427
3000,CA-2017-139717,20170824,20170826
3001,CA-2017-136007,20170223,20170302
3002,CA-2016-157364,20161119,20161121
3003,US-2016-112970,20161114,20161115
3004,US-2017-152492,20170706,20170706
3005,CA-2016-101168,20161225,20170101
3006,CA-2017-104010,20170423,20170425
3007,CA-2015-130253,20151214,20151218
3008,US-2015-155369,20150419,20150425
3009,CA-2016-131205,20160904,20160908
3010,CA-2017-122364,20170924,20170929
3011,CA-2016-117912,20160204,20160208
3012,CA-2017-145702,20170519,20170524
3013,CA-2015-113215,20150903,20150908
3014,CA-2016-154662,20160609,20160616
3015,CA-2015-105571,20151107,20151111
3016,CA-2016-152765,20160615,20160618
3017,CA-2015-153878,20150425,20150430
3018,CA-2016-124016,20160923,20160926
3019,CA-2016-113551,20160818,20160820
3020,CA-2014-107524,20140302,20140308
3021,CA-2014-138072,20141230,20150103
3022,CA-2015-134201,20150410,20150416
3023,CA-2015-111780,20151225,20151230
3024,CA-2015-119942,20150405,20150407
3025,CA-2015-151547,20150117,20150123
3026,CA-2017-166695,20170520,20170524
3027,CA-2017-167542,20170813,20170820
3028,CA-2015-120901,20151231,20160104
3029,CA-2017-121398,20171225,20171229
3030,CA-2016-151561,20160901,20160907
3031,CA-2017-154676,20170805,20170808
3032,US-2014-165589,20140218,20140218
3033,US-2016-132577,20161122,20161127
3034,CA-2015-114048,20151214,20151218
3035,CA-2015-137281,20150613,20150617
3036,US-2017-162068,20171228,20171231
3037,CA-2017-100111,20170920,20170926
3038,US-2017-132381,20170822,20170824
3039,CA-2015-147011,20150618,20150622
3040,CA-2014-120852,20141220,20141225
3041,CA-2016-150007,20160911,20160916
3042,CA-2016-124590,20161112,20161116
3043,CA-2016-133802,20160314,20160320
3044,US-2016-113677,20161113,20161119
3045,CA-2017-143378,20170919,20170925
3046,CA-2017-152660,20171204,20171209
3047,CA-2015-142139,20150831,20150905
3048,CA-2017-145772,20170603,20170607
3049,CA-2016-124100,20160331,20160406
3050,US-2014-158400,20141025,20141028
3051,CA-2017-162033,20170326,20170402
3052,CA-2014-163447,20141227,20141231
3053,CA-2017-145737,20170915,20170920
3054,CA-2016-148096,20160816,20160819
3055,CA-2016-146766,20161104,20161104
3056,CA-2015-105613,20151018,20151022
3057,US-2016-142251,20161031,20161104
3058,CA-2014-131247,20140330,20140404
3059,US-2015-113593,20150418,20150420
3060,CA-2017-121083,20170709,20170715
3061,CA-2017-151190,20170627,20170701
3062,CA-2014-133543,20141222,20141226
3063,CA-2017-105130,20171121,20171125
3064,CA-2016-161928,20160627,20160629
3065,CA-2017-101322,20171228,20171231
3066,US-2016-106600,20160408,20160411
3067,CA-2014-111871,20140318,20140321
3068,CA-2017-139437,20170703,20170708
3069,CA-2017-151484,20170420,20170423
3070,CA-2016-104150,20160803,20160805
3071,CA-2016-161025,20161203,20161209
3072,CA-2014-103989,20140319,20140321
3073,CA-2015-142433,20150420,20150425
3074,CA-2015-132815,20150919,20150922
3075,CA-2014-101266,20140827,20140830
3076,CA-2016-141523,20161219,20161224
3077,US-2014-106299,20140802,20140808
3078,CA-2015-158421,20150921,20150926
3079,CA-2016-143609,20161211,20161213
3080,CA-2015-138331,20150807,20150812
3081,CA-2015-138954,20151115,20151117
3082,CA-2017-157903,20170404,20170408
3083,CA-2016-157259,20161224,20161228
3084,CA-2017-107986,20171213,20171213
3085,CA-2017-104927,20171222,20171226
3086,CA-2017-113453,20171021,20171028
3087,CA-2015-149909,20151113,20151117
3088,CA-2015-146675,20150416,20150420
3089,CA-2016-118332,20161216,20161223
3090,CA-2016-133669,20161021,20161027
3091,CA-2017-145660,20171201,20171203
3092,CA-2016-133697,20161020,20161024
3093,CA-2017-148138,20170929,20171003
3094,CA-2017-119809,20170818,20170825
3095,CA-2017-149944,20171112,20171116
3096,CA-2014-128538,20141011,20141015
3097,CA-2015-161711,20151128,20151203
3098,US-2015-129553,20150727,20150802
3099,CA-2016-160220,20161020,20161026
3100,US-2017-157224,20170914,20170918
3101,CA-2017-140627,20171223,20171227
3102,CA-2015-133445,20151005,20151009
3103,CA-2014-148782,20141102,20141107
3104,CA-2016-148208,20160122,20160127
3105,CA-2017-127656,20170711,20170717
3106,US-2017-142188,20170911,20170911
3107,CA-2016-144400,20160223,20160227
3108,US-2016-155180,20160122,20160129
3109,CA-2015-134075,20151212,20151216
3110,US-2016-131912,20161029,20161101
3111,CA-2017-141572,20170528,20170531
3112,CA-2014-134621,20141221,20141228
3113,CA-2016-165561,20161124,20161128
3114,CA-2015-112305,20151120,20151125
3115,CA-2017-121580,20170529,20170604
3116,CA-2014-101147,20141202,20141204
3117,CA-2014-165806,20140407,20140407
3118,CA-2015-151624,20150908,20150914
3119,CA-2017-139444,20170909,20170915
3120,CA-2015-133977,20150906,20150908
3121,CA-2017-141425,20171102,20171106
3122,CA-2015-133536,20150328,20150330
3123,CA-2015-150441,20150813,20150817
3124,CA-2015-162607,20150512,20150518
3125,CA-2017-103506,20170723,20170727
3126,CA-2016-132479,20160924,20160926
3127,CA-2017-160724,20170505,20170510
3128,US-2016-115952,20161006,20161006
3129,CA-2014-146731,20141103,20141108
3130,CA-2015-115392,20151001,20151004
3131,CA-2017-102379,20171202,20171206
3132,CA-2017-149706,20171211,20171212
3133,US-2016-139087,20160717,20160722
3134,CA-2017-152226,20170512,20170516
3135,CA-2015-116484,20151120,20151126
3136,CA-2016-100944,20160924,20160928
3137,CA-2016-125080,20161021,20161026
3138,CA-2016-121020,20161024,20161031
3139,CA-2014-100090,20140708,20140712
3140,US-2015-139675,20150313,20150318
3141,CA-2017-143756,20171202,20171205
3142,CA-2015-151253,20150422,20150426
3143,CA-2014-141152,20140916,20140919
3144,CA-2014-141313,20141228,20150101
3145,CA-2014-169852,20141021,20141026
3146,CA-2017-107314,20171130,20171203
3147,US-2014-161305,20140606,20140612
3148,CA-2017-166919,20171123,20171127
3149,CA-2017-162712,20170618,20170620
3150,CA-2017-107552,20170505,20170505
3151,CA-2016-163328,20161104,20161106
3152,CA-2014-112837,20140911,20140916
3153,CA-2017-120019,20170216,20170221
3154,CA-2014-100762,20141124,20141129
3155,CA-2017-161459,20171125,20171129
3156,CA-2017-160017,20170928,20171002
3157,CA-2014-123316,20141013,20141017
3158,CA-2014-141299,20140603,20140607
3159,CA-2014-104402,20140617,20140623
3160,CA-2015-110289,20151029,20151102
3161,CA-2014-167927,20140120,20140126
3162,CA-2014-133305,20140711,20140715
3163,CA-2016-165995,20160830,20160906
3164,CA-2017-143112,20171005,20171009
3165,US-2017-105830,20161231,20170102
3166,CA-2015-146255,20150307,20150310
3167,CA-2017-104822,20171020,20171020
3168,CA-2015-104486,20150501,20150506
3169,CA-2017-161557,20170903,20170908
3170,CA-2017-161130,20171103,20171108
3171,US-2015-161347,20150913,20150919
3172,US-2015-109015,20150906,20150912
3173,CA-2014-110611,20141006,20141013
3174,CA-2017-139080,20170123,20170128
3175,CA-2015-115693,20151210,20151215
3176,US-2014-107993,20141125,20141130
3177,CA-2017-110443,20171121,20171125
3178,CA-2017-144848,20170404,20170405
3179,US-2017-147998,20170519,20170524
3180,CA-2016-103919,20161003,20161007
3181,CA-2016-113425,20161121,20161121
3182,CA-2017-143035,20171003,20171005
3183,CA-2014-107811,20140429,20140503
3184,CA-2016-163216,20161007,20161010
3185,US-2016-116442,20161215,20161222
3186,CA-2017-150623,20170410,20170414
3187,US-2014-163797,20140408,20140413
3188,CA-2016-127236,20160329,20160402
3189,US-2017-104661,20170115,20170118
3190,CA-2014-134103,20140130,20140204
3191,CA-2015-147529,20150207,20150211
3192,CA-2016-129126,20161214,20161219
3193,CA-2017-131632,20171031,20171104
3194,CA-2017-151981,20170806,20170812
3195,CA-2017-125472,20170530,20170531
3196,CA-2015-156328,20151130,20151205
3197,CA-2017-154074,20170831,20170902
3198,CA-2017-161774,20170514,20170515
3199,CA-2017-151211,20170817,20170823
3200,CA-2017-142671,20171110,20171114
3201,CA-2017-144750,20170821,20170821
3202,CA-2016-111976,20160308,20160312
3203,CA-2016-140130,20161031,20161105
3204,CA-2014-159121,20140726,20140801
3205,CA-2015-149650,20151024,20151027
3206,CA-2017-115777,20170819,20170824
3207,CA-2016-143714,20160523,20160527
3208,CA-2014-165764,20141103,20141107
3209,CA-2015-121405,20150330,20150404
3210,US-2017-116897,20170527,20170529
3211,US-2017-113992,20171214,20171219
3212,CA-2014-166891,20141004,20141006
3213,CA-2016-101161,20161013,20161020
3214,CA-2015-151785,20150305,20150310
3215,US-2017-119816,20170304,20170306
3216,CA-2015-156510,20150925,20150929
3217,US-2015-110261,20151219,20151223
3218,CA-2015-125710,20151008,20151013
3219,CA-2017-161102,20170731,20170803
3220,CA-2014-110065,20140805,20140811
3221,US-2017-133361,20170514,20170517
3222,US-2016-155404,20160922,20160928
3223,CA-2015-114503,20151113,20151117
3224,CA-2017-153080,20170522,20170525
3225,CA-2016-163804,20161202,20161208
3226,CA-2015-108532,20150829,20150902
3227,CA-2014-151897,20140606,20140610
3228,CA-2016-113292,20160318,20160320
3229,CA-2014-149524,20140114,20140115
3230,CA-2017-140872,20170603,20170610
3231,CA-2017-113908,20170603,20170609
3232,CA-2015-120621,20150321,20150326
3233,US-2017-148866,20170919,20170924
3234,CA-2014-149594,20140915,20140919
3235,CA-2016-113845,20161120,20161125
3236,CA-2017-111262,20171028,20171101
3237,CA-2015-103135,20150724,20150728
3238,CA-2014-129147,20141102,20141106
3239,CA-2017-128265,20171117,20171122
3240,CA-2016-152331,20160626,20160630
3241,US-2016-128909,20161009,20161011
3242,CA-2017-102197,20171220,20171226
3243,CA-2017-167640,20170306,20170310
3244,US-2017-116652,20170915,20170919
3245,CA-2017-138289,20170116,20170118
3246,CA-2016-129308,20160707,20160713
3247,CA-2016-157791,20161223,20161228
3248,CA-2014-146864,20141222,20141226
3249,CA-2014-103744,20140223,20140227
